StateCode,Date,Avg_Demand,Avg_ISGS,Avg_ImportData
PU,2025-08-18,373.12,,373.12
MHA,2025-08-18,20777.62,13854.58,6923.04
BGL,2025-08-18,9522.42,5117.62,4404.79
RJ,2025-08-18,15255.25,8022.42,7232.83
KRL,2025-08-18,3065.12,1426.12,1639.0
BHR,2025-08-18,6723.33,389.75,6333.58
TLG,2025-08-18,8378.21,5702.96,2675.25
SKM,2025-08-18,59.42,,59.42
MGA,2025-08-18,244.62,188.04,56.92
ODI,2025-08-18,5646.21,3260.0,2386.21
HRN,2025-08-18,9828.25,2054.79,7773.46
GOA,2025-08-18,479.12,,479.12
MPD,2025-08-18,11435.71,5391.79,6043.92
UP,2025-08-18,23705.21,13629.12,10076.08
AP,2025-08-18,7586.04,7685.0,408.96
TPA,2025-08-18,260.12,97.83,162.29
JAK,2025-08-18,1952.92,902.88,1050.04
UTK,2025-08-18,1862.54,681.71,1180.83
ASM,2025-08-18,2070.83,275.96,1794.88
NGD,2025-08-18,141.0,,141.0
GJT,2025-08-18,16709.71,9182.88,7526.83
GOA,2025-08-19,483.26,,483.26
JAK,2025-08-19,2076.62,917.96,1158.67
HRN,2025-08-19,10266.71,2061.39,8291.21
BHR,2025-08-19,6709.71,419.33,6290.38
CHG,2025-08-19,267.96,,267.96
TND,2025-08-19,14647.12,10752.5,4154.29
MIP,2025-08-19,145.0,,145.0
ODI,2025-08-19,5646.83,3260.0,2386.83
BGL,2025-08-19,9174.5,5173.38,4001.12
DL,2025-08-19,5611.71,243.12,5368.58
MPD,2025-08-19,11454.12,5512.83,5941.29
SKM,2025-08-19,56.0,,56.0
RJ,2025-08-19,15010.12,7755.17,7254.96
TLG,2025-08-19,8042.46,5792.33,2250.12
MGA,2025-08-19,258.0,193.71,65.12
UP,2025-08-19,24501.79,13866.71,10635.08
TPA,2025-08-19,246.88,96.5,150.38
PU,2025-08-19,376.54,,376.54
DNH,2025-08-19,935.79,,935.79
MHA,2025-08-19,19924.62,13742.29,6182.33
AP,2025-08-19,7653.5,8193.21,620.04
PNB,2025-08-19,13183.38,4904.67,8278.71
UTK,2025-08-19,1949.46,894.71,1054.75
GJT,2025-08-19,17434.25,10070.74,7783.12
HP,2025-08-19,1171.62,1322.33,254.38
NGD,2025-08-19,141.0,,141.0
MZM,2025-08-19,80.62,,80.62
ASM,2025-08-19,2032.42,215.92,1816.5
CTG,2025-08-19,5343.75,2274.71,3069.04
DND,2025-08-19,374.92,,374.92
KRL,2025-08-19,3152.17,1515.83,1636.33
JHK,2025-08-19,1609.71,409.0,1200.71
ACP,2025-08-19,159.75,,159.75
KRT,2025-08-19,7679.78,7598.91,880.78
MZM,2025-08-20,79.0,,79.0
GJT,2025-08-20,16979.58,9978.38,7001.21
JAK,2025-08-20,1935.25,842.83,1092.42
GOA,2025-08-20,517.74,,517.74
MPD,2025-08-20,11030.62,5336.46,5694.17
TPA,2025-08-20,256.88,92.88,164.0
MHA,2025-08-20,19615.42,14017.92,5597.5
KRT,2025-08-20,7958.29,7655.09,1275.33
HRN,2025-08-20,10611.75,2270.75,8341.0
HP,2025-08-20,1167.42,1340.62,239.04
UTK,2025-08-20,1988.33,911.29,1077.04
PU,2025-08-20,388.33,,388.33
MGA,2025-08-20,257.79,196.21,63.75
UP,2025-08-20,24629.25,14179.21,10450.04
ASM,2025-08-20,2008.12,186.83,1821.29
AP,2025-08-20,8291.29,8025.62,449.67
MIP,2025-08-20,143.0,,143.0
DL,2025-08-20,5759.58,242.88,5516.71
JHK,2025-08-20,1609.42,409.0,1200.42
BHR,2025-08-20,6657.21,425.58,6231.62
SKM,2025-08-20,59.04,,59.04
ACP,2025-08-20,153.12,,153.12
RJ,2025-08-20,15131.12,8013.38,7117.75
ODI,2025-08-20,5812.17,3260.0,2552.17
KRL,2025-08-20,3258.04,1672.26,1585.78
BGL,2025-08-20,9072.96,5494.75,3578.21
CHG,2025-08-20,265.88,,265.88
TLG,2025-08-20,8681.46,6178.5,2502.96
NGD,2025-08-20,139.33,,139.33
TND,2025-08-20,16029.42,10467.92,5561.5
PNB,2025-08-20,11030.54,4627.29,6403.25
DNH,2025-08-20,937.62,,937.62
DND,2025-08-20,373.04,,373.04
CTG,2025-08-20,4994.79,1992.04,3002.75
MHA,2025-08-21,20044.5,14543.46,5501.04
AP,2025-08-21,9020.42,7995.88,1024.71
ASM,2025-08-21,1918.92,150.08,1768.83
KRT,2025-08-21,8470.29,7538.38,1002.08
MIP,2025-08-21,145.0,,145.0
MZM,2025-08-21,75.92,,75.92
TND,2025-08-21,16714.12,8843.54,7870.58
BHR,2025-08-21,6822.83,454.38,6368.46
KRL,2025-08-21,3297.58,1794.88,1502.71
SKM,2025-08-21,60.33,,60.33
NGD,2025-08-21,141.0,,141.0
TPA,2025-08-21,209.67,64.46,145.21
ACP,2025-08-21,150.54,,150.54
DNH,2025-08-21,934.87,,934.87
DL,2025-08-21,5950.71,243.35,5717.5
TLG,2025-08-21,9843.67,6726.21,3117.46
HRN,2025-08-21,10846.88,2233.88,8613.0
JHK,2025-08-21,1571.25,409.0,1162.25
MPD,2025-08-21,10577.29,6050.29,4527.0
MGA,2025-08-21,251.29,135.62,125.58
DND,2025-08-21,369.71,,369.71
JAK,2025-08-21,2062.88,892.79,1170.08
UP,2025-08-21,24341.96,14322.54,10019.42
GOA,2025-08-21,503.67,,503.67
BGL,2025-08-21,8922.38,5897.04,3025.33
RJ,2025-08-21,14228.21,7036.71,7191.5
PNB,2025-08-21,11254.58,4898.71,6355.88
GJT,2025-08-21,16870.62,10542.58,6328.04
PU,2025-08-21,396.79,,396.79
HP,2025-08-21,1219.48,1419.39,213.57
UTK,2025-08-21,1927.92,939.92,988.0
ODI,2025-08-21,5778.88,3260.0,2518.88
CHG,2025-08-21,274.92,,274.92
CTG,2025-08-21,5281.96,2276.33,3005.62
GJT,2025-08-22,16595.08,11725.58,4869.5
BGL,2025-08-22,8515.96,5841.88,2674.08
JAK,2025-08-22,2227.75,979.42,1248.33
JHK,2025-08-22,1544.54,409.0,1135.54
CTG,2025-08-22,5072.79,2244.75,2828.04
DL,2025-08-22,5923.83,244.79,5679.04
MZM,2025-08-22,68.75,,68.75
KRT,2025-08-22,8906.61,7790.3,1116.3
TND,2025-08-22,16964.62,7619.42,9345.21
KRL,2025-08-22,3468.29,1848.96,1619.33
MIP,2025-08-22,145.0,,145.0
ODI,2025-08-22,5458.42,3260.0,2198.42
DNH,2025-08-22,910.12,,910.12
ACP,2025-08-22,153.62,,153.62
DND,2025-08-22,370.08,,370.08
MPD,2025-08-22,10246.61,6460.48,3786.13
NGD,2025-08-22,141.0,,141.0
SKM,2025-08-22,52.38,,52.38
UTK,2025-08-22,2107.46,850.29,1257.17
HRN,2025-08-22,11322.22,2302.83,9019.39
GOA,2025-08-22,508.12,,508.12
TPA,2025-08-22,249.46,81.96,167.5
PNB,2025-08-22,12716.38,4554.04,8162.33
MHA,2025-08-22,20130.3,14145.04,5985.26
ASM,2025-08-22,1941.62,277.25,1664.38
HP,2025-08-22,1184.3,1393.57,225.96
PU,2025-08-22,400.83,,400.83
CHG,2025-08-22,299.25,,299.25
AP,2025-08-22,9459.42,8268.79,1190.62
MGA,2025-08-22,249.54,208.04,48.83
RJ,2025-08-22,13398.38,7151.21,6247.17
TLG,2025-08-22,11280.42,6975.33,4305.08
UP,2025-08-22,23918.17,13770.21,10147.96
BHR,2025-08-22,6570.58,424.33,6146.25
KRT,2025-08-23,8817.79,7744.25,1073.54
TND,2025-08-23,15989.29,8492.46,7496.83
AP,2025-08-23,9501.04,8132.78,1368.26
UTK,2025-08-23,2093.5,826.54,1266.96
CTG,2025-08-23,4758.54,2104.46,2654.08
GOA,2025-08-23,500.42,,500.42
ODI,2025-08-23,5545.88,3260.0,2285.88
TPA,2025-08-23,216.83,88.29,138.04
MIP,2025-08-23,138.96,,138.96
ASM,2025-08-23,1879.22,264.74,1638.91
DL,2025-08-23,5485.12,238.08,5247.04
PNB,2025-08-23,12979.17,4291.71,8687.46
MHA,2025-08-23,19830.12,13919.46,5910.67
HRN,2025-08-23,10573.12,2171.12,8402.0
JAK,2025-08-23,2102.12,984.83,1117.29
DNH,2025-08-23,912.46,,912.46
NGD,2025-08-23,135.12,,135.12
UP,2025-08-23,22775.08,12817.33,9957.75
HP,2025-08-23,1209.21,1405.25,215.12
BGL,2025-08-23,8279.62,5772.83,2506.79
MPD,2025-08-23,9705.12,6141.5,3563.62
MZM,2025-08-23,87.54,,87.54
MGA,2025-08-23,242.17,183.17,82.17
SKM,2025-08-23,55.96,,55.96
JHK,2025-08-23,1444.12,409.0,1035.12
CHG,2025-08-23,277.29,,277.29
RJ,2025-08-23,11980.67,6894.12,5086.54
PU,2025-08-23,404.25,,404.25
TLG,2025-08-23,11915.75,6506.75,5409.0
GJT,2025-08-23,16451.5,11917.62,4533.88
BHR,2025-08-23,6027.52,389.61,5637.91
DND,2025-08-23,370.88,,370.88
KRL,2025-08-23,3435.21,1680.12,1755.08
ACP,2025-08-23,142.33,,142.33
BGL,2025-08-24,7747.0,5222.29,2524.71
PU,2025-08-24,374.29,,374.29
MZM,2025-08-24,75.92,,75.92
JAK,2025-08-24,1656.21,986.25,671.96
GOA,2025-08-24,462.17,,462.17
UTK,2025-08-24,1963.62,815.54,1148.08
UP,2025-08-24,21147.79,11944.0,9203.79
MPD,2025-08-24,9021.58,6059.54,2962.04
MHA,2025-08-24,19072.65,13388.52,5684.13
TPA,2025-08-24,222.08,105.62,116.46
KRT,2025-08-24,8102.46,7641.42,586.62
AP,2025-08-24,9526.0,8069.04,1456.96
GJT,2025-08-24,15782.67,11195.54,4587.12
CHG,2025-08-24,246.38,,246.38
DL,2025-08-24,5022.33,237.17,4785.17
HP,2025-08-24,1073.12,1330.67,281.54
ODI,2025-08-24,5593.92,3260.0,2333.92
TLG,2025-08-24,11882.0,6246.42,5635.58
ACP,2025-08-24,150.96,,150.96
ASM,2025-08-24,1872.75,244.12,1628.62
CTG,2025-08-24,4746.58,2119.52,2715.38
RJ,2025-08-24,10751.67,5603.62,5148.04
SKM,2025-08-24,41.5,,41.5
TND,2025-08-24,14663.21,9402.54,5260.67
MIP,2025-08-24,145.0,,145.0
JHK,2025-08-24,1487.25,409.0,1078.25
NGD,2025-08-24,141.0,,141.0
DND,2025-08-24,339.71,,339.71
HRN,2025-08-24,8710.17,2157.61,6552.57
BHR,2025-08-24,5877.75,389.29,5488.46
DNH,2025-08-24,904.22,,904.22
KRL,2025-08-24,3099.5,1657.38,1442.12
MGA,2025-08-24,251.38,185.54,65.83
PNB,2025-08-24,9498.83,3893.58,5605.25
MHA,2025-08-25,20911.46,14434.83,6476.62
CHG,2025-08-25,261.08,,261.08
MPD,2025-08-25,9565.04,5880.08,3684.96
UTK,2025-08-25,2045.5,858.83,1186.67
JAK,2025-08-25,1738.04,1002.33,735.71
MIP,2025-08-25,145.58,,145.58
DNH,2025-08-25,923.33,,923.33
TLG,2025-08-25,12708.83,6575.38,6133.46
ACP,2025-08-25,156.38,,156.38
NGD,2025-08-25,141.0,,141.0
BHR,2025-08-25,6319.0,411.58,5907.42
AP,2025-08-25,9580.75,8006.12,1574.62
MGA,2025-08-25,265.71,196.62,73.5
KRL,2025-08-25,3453.62,1585.04,1868.58
CTG,2025-08-25,5005.43,2421.87,2583.57
RJ,2025-08-25,10767.0,6068.0,4951.83
UP,2025-08-25,20098.42,11502.54,8595.88
KRT,2025-08-25,9611.38,8375.46,1246.17
HP,2025-08-25,1249.29,1114.25,195.96
TND,2025-08-25,15968.0,8405.17,7562.83
HRN,2025-08-25,8179.96,2275.74,5999.04
MZM,2025-08-25,93.88,,93.88
GOA,2025-08-25,484.65,,484.65
DL,2025-08-25,5144.5,238.04,4906.46
TPA,2025-08-25,260.88,104.25,156.62
SKM,2025-08-25,51.79,,51.79
JHK,2025-08-25,1581.08,409.0,1172.08
ASM,2025-08-25,1927.96,249.5,1678.46
GJT,2025-08-25,16441.17,10771.46,5669.71
ODI,2025-08-25,5721.04,3260.0,2461.04
PU,2025-08-25,392.17,,392.17
PNB,2025-08-25,6795.67,3919.79,2875.88
BGL,2025-08-25,8791.04,5140.08,3650.96
DND,2025-08-25,359.33,,359.33
JAK,2025-08-26,1352.12,621.29,751.83
GJT,2025-08-26,16772.04,9778.08,6993.96
MPD,2025-08-26,10196.71,5518.33,4678.38
BGL,2025-08-26,9399.21,5464.38,3934.83
ODI,2025-08-26,5698.12,3260.0,2438.12
MZM,2025-08-26,91.5,,91.5
KRT,2025-08-26,10083.17,8243.88,1839.29
NGD,2025-08-26,141.0,,141.0
RJ,2025-08-26,11187.0,7068.62,4118.38
KRL,2025-08-26,3520.88,1463.0,2057.88
SKM,2025-08-26,56.33,,56.33
BHR,2025-08-26,6873.42,450.5,6422.92
DND,2025-08-26,368.21,,368.21
UTK,2025-08-26,2089.08,841.46,1247.62
HRN,2025-08-26,8012.42,2198.71,5813.71
MGA,2025-08-26,258.75,200.12,59.21
CHG,2025-08-26,248.83,,248.83
TND,2025-08-26,16635.46,10916.33,5719.12
CTG,2025-08-26,5231.75,2364.38,2867.38
TPA,2025-08-26,273.04,91.17,181.88
TLG,2025-08-26,12381.75,6559.08,5822.67
ACP,2025-08-26,144.75,,144.75
ASM,2025-08-26,2029.05,257.59,1771.45
AP,2025-08-26,9715.79,8558.79,1157.0
MIP,2025-08-26,135.04,,135.04
GOA,2025-08-26,482.25,,482.25
JHK,2025-08-26,1652.83,409.0,1243.83
HP,2025-08-26,1430.46,842.83,587.62
MHA,2025-08-26,21784.96,14457.78,7929.58
PNB,2025-08-26,6587.58,3867.08,2720.5
DL,2025-08-26,5078.08,236.92,4841.17
PU,2025-08-26,410.58,,410.58
UP,2025-08-26,21087.62,12370.46,8717.17
DNH,2025-08-26,936.67,,936.67
MZM,2025-08-27,85.25,,85.25
CHG,2025-08-27,268.75,,268.75
ASM,2025-08-27,1991.5,272.83,1718.67
TLG,2025-08-27,9357.0,5709.08,3647.92
PNB,2025-08-27,7682.71,4015.21,3667.5
RJ,2025-08-27,11686.54,7333.21,4353.33
PU,2025-08-27,381.17,,381.17
TND,2025-08-27,15762.04,11373.83,4862.12
BHR,2025-08-27,7044.29,428.29,6616.0
SKM,2025-08-27,57.0,,57.0
ACP,2025-08-27,159.71,,159.71
DND,2025-08-27,314.88,,314.88
BGL,2025-08-27,9473.33,5416.87,4282.17
ODI,2025-08-27,5761.42,3260.0,2501.42
DL,2025-08-27,5113.5,234.58,4878.92
NGD,2025-08-27,141.0,,141.0
CTG,2025-08-27,5128.25,2257.21,2871.04
JAK,2025-08-27,1377.25,119.74,1262.5
GJT,2025-08-27,16734.12,9322.33,7411.79
MIP,2025-08-27,134.92,,134.92
DNH,2025-08-27,881.79,,881.79
JHK,2025-08-27,1697.33,409.0,1288.33
MPD,2025-08-27,10484.67,5536.96,4947.71
AP,2025-08-27,8727.29,7823.46,938.17
HRN,2025-08-27,8370.12,2331.67,6038.46
TPA,2025-08-27,272.78,77.04,195.74
UP,2025-08-27,22864.58,13242.79,9621.79
GOA,2025-08-27,388.83,,388.83
UTK,2025-08-27,2080.88,811.42,1269.46
MHA,2025-08-27,20540.96,13783.17,6757.79
KRT,2025-08-27,8958.0,7409.88,1558.88
HP,2025-08-27,1406.75,905.71,501.04
MGA,2025-08-27,270.79,170.96,101.92
KRL,2025-08-27,3417.79,1476.54,1941.25
AP,2025-08-28,8742.67,7888.46,855.54
NGD,2025-08-28,141.0,,141.0
GJT,2025-08-28,17885.58,10392.5,7493.08
PU,2025-08-28,397.79,,397.79
DL,2025-08-28,5482.46,236.25,5246.21
GOA,2025-08-28,388.21,,388.21
DND,2025-08-28,350.04,,350.04
TPA,2025-08-28,273.92,85.71,188.21
ASM,2025-08-28,1907.5,270.46,1637.04
CTG,2025-08-28,5281.83,2379.54,2902.29
HP,2025-08-28,1392.04,1059.25,332.79
ODI,2025-08-28,5654.71,3260.0,2394.71
MHA,2025-08-28,21316.29,14260.21,7056.08
TND,2025-08-28,16139.42,11160.08,4979.33
MIP,2025-08-28,131.83,,131.83
MPD,2025-08-28,11062.58,5394.12,5668.46
PNB,2025-08-28,8637.92,3764.88,4873.04
MGA,2025-08-28,254.12,166.38,91.67
SKM,2025-08-28,56.04,,56.04
CHG,2025-08-28,286.17,,286.17
BGL,2025-08-28,9213.38,5198.08,4015.29
KRT,2025-08-28,9054.79,7826.75,1332.71
TLG,2025-08-28,8526.12,5543.88,2982.25
JAK,2025-08-28,1743.08,178.5,1564.58
DNH,2025-08-28,915.62,,915.62
ACP,2025-08-28,150.38,,150.38
KRL,2025-08-28,3339.46,1482.08,1857.38
BHR,2025-08-28,7018.71,429.0,6589.71
JHK,2025-08-28,1649.54,409.0,1240.54
MZM,2025-08-28,76.54,,76.54
UP,2025-08-28,23672.46,13574.83,10097.62
RJ,2025-08-28,12247.75,7400.46,4847.29
HRN,2025-08-28,9050.0,2251.17,6798.83
UTK,2025-08-28,2017.71,1008.67,1009.04
BGL,2025-08-29,8903.06,5014.71,3888.35
DL,2025-08-29,5316.76,234.76,5082.0
NGD,2025-08-29,141.0,,141.0
ASM,2025-08-29,1823.53,256.47,1567.06
MPD,2025-08-29,11293.12,5595.12,5698.0
AP,2025-08-29,8748.12,8152.24,687.41
TLG,2025-08-29,9309.65,5592.18,3717.47
JAK,2025-08-29,1752.06,534.59,1217.47
RJ,2025-08-29,12477.65,7471.12,5006.53
DND,2025-08-29,369.53,,369.53
PNB,2025-08-29,8557.59,3414.65,5142.94
ODI,2025-08-29,5447.18,3260.0,2187.18
SKM,2025-08-29,52.94,,52.94
CHG,2025-08-29,256.94,,256.94
TND,2025-08-29,15970.18,11416.59,4553.59
MZM,2025-08-29,76.82,,76.82
PU,2025-08-29,398.76,,398.76
UTK,2025-08-29,2085.47,612.82,1472.65
BHR,2025-08-29,6738.12,423.0,6315.12
CTG,2025-08-29,5318.76,2342.47,2976.29
TPA,2025-08-29,263.88,69.65,194.24
JHK,2025-08-29,1692.12,409.0,1283.12
ACP,2025-08-29,141.47,,141.47
DNH,2025-08-29,930.47,,930.47
MHA,2025-08-29,20845.82,13274.65,7571.18
KRL,2025-08-29,3079.06,1427.94,1651.12
HP,2025-08-29,1406.35,1034.59,373.06
GOA,2025-08-29,421.65,,421.65
MIP,2025-08-29,129.41,,129.41
GJT,2025-08-29,17933.12,10651.88,7281.24
HRN,2025-08-29,8676.06,1976.41,6699.65
UP,2025-08-29,21806.41,12467.12,9339.29
KRT,2025-08-29,9343.24,8438.29,946.94
MGA,2025-08-29,249.29,195.41,53.88
PU,2025-09-02,420.55,,420.55
MGA,2025-09-02,272.64,177.18,95.45
MHA,2025-09-02,21156.64,13205.36,7951.27
RJ,2025-09-02,10333.55,5903.18,4430.36
MIP,2025-09-02,147.0,,147.0
MPD,2025-09-02,10069.0,6027.45,4041.55
UTK,2025-09-02,1825.64,631.27,1194.36
NGD,2025-09-02,141.0,,141.0
ODI,2025-09-02,5520.09,3260.0,2556.45
ASM,2025-09-02,2367.6,243.5,2124.1
PNB,2025-09-02,6376.91,3568.09,2808.82
AP,2025-09-02,9094.18,7829.36,1264.82
KRL,2025-09-02,3686.73,1619.73,2067.0
MZM,2025-09-02,100.0,,100.0
ACP,2025-09-02,163.45,,163.45
SKM,2025-09-02,60.64,,60.64
TLG,2025-09-02,9583.18,5543.36,4039.82
TPA,2025-09-02,303.36,70.0,233.36
JHK,2025-09-02,1637.82,409.0,1228.82
JAK,2025-09-02,1739.18,1042.82,696.36
GOA,2025-09-02,507.36,,507.36
TND,2025-09-02,16845.0,10724.91,6120.09
GJT,2025-09-02,18791.0,11448.64,7342.36
DNH,2025-09-02,928.91,,928.91
DL,2025-09-02,4878.73,233.27,4645.45
CTG,2025-09-02,4579.18,1993.45,2585.73
CHG,2025-09-02,216.09,,216.09
BHR,2025-09-02,6737.6,389.1,6348.5
HP,2025-09-02,1339.82,689.18,650.64
BGL,2025-09-02,9660.36,5160.09,4500.27
DND,2025-09-02,367.64,,367.64
HRN,2025-09-02,7099.09,1716.18,5382.91
UP,2025-09-02,18852.91,10311.18,8541.73
KRT,2025-09-02,8946.09,7781.82,1164.27
PU,2025-09-03,394.88,,394.88
CHG,2025-09-03,192.83,,192.83
TLG,2025-09-03,10362.54,5801.42,4561.12
KRT,2025-09-03,9049.17,8135.08,914.08
GJT,2025-09-03,18004.12,9928.79,8075.33
HRN,2025-09-03,7007.17,1710.17,5297.0
DL,2025-09-03,4603.5,228.88,4374.62
BHR,2025-09-03,6793.33,473.42,6319.92
NGD,2025-09-03,141.0,,141.0
UP,2025-09-03,18741.12,10675.38,8065.75
TND,2025-09-03,16197.67,10655.3,5986.33
JAK,2025-09-03,1506.08,1007.17,575.0
RJ,2025-09-03,10284.79,6101.5,4183.29
ACP,2025-09-03,165.21,,165.21
CTG,2025-09-03,4843.58,1956.75,2886.83
MIP,2025-09-03,137.75,,137.75
MPD,2025-09-03,9681.71,5556.29,4125.42
PNB,2025-09-03,6259.67,3461.38,2798.29
MZM,2025-09-03,80.33,,80.33
DND,2025-09-03,367.75,,367.75
HP,2025-09-03,1290.71,790.71,500.0
AP,2025-09-03,8996.04,7965.21,1030.83
UTK,2025-09-03,1905.54,726.12,1179.42
DNH,2025-09-03,921.29,,921.29
MGA,2025-09-03,238.92,139.58,99.33
GOA,2025-09-03,479.79,,479.79
ASM,2025-09-03,2098.29,258.88,1839.42
MHA,2025-09-03,21172.88,13698.08,7474.79
TPA,2025-09-03,277.33,70.33,207.0
ODI,2025-09-03,5248.62,3260.0,1988.62
JHK,2025-09-03,1598.62,409.0,1189.62
SKM,2025-09-03,48.88,,48.88
KRL,2025-09-03,3345.21,1415.12,1930.08
BGL,2025-09-03,8922.75,4957.75,3965.0
HP,2025-09-04,1323.88,785.08,538.79
ODI,2025-09-04,5231.08,3260.0,1971.08
TLG,2025-09-04,10999.75,6039.08,4960.67
JAK,2025-09-04,1696.04,1053.75,648.96
DL,2025-09-04,4806.0,233.38,4572.62
TND,2025-09-04,16340.88,11547.54,4793.33
JHK,2025-09-04,1621.75,409.0,1212.75
AP,2025-09-04,9383.62,8060.67,1322.96
GOA,2025-09-04,487.21,,487.21
MHA,2025-09-04,20782.21,13826.5,6955.71
RJ,2025-09-04,10338.42,6078.75,4259.67
MPD,2025-09-04,9561.67,5287.0,4274.67
PNB,2025-09-04,6815.0,3522.83,3292.17
ASM,2025-09-04,2069.04,254.33,1814.71
MZM,2025-09-04,79.62,,79.62
UP,2025-09-04,19115.71,10639.0,8476.71
CTG,2025-09-04,4578.71,1928.42,2650.29
MIP,2025-09-04,136.75,,136.75
KRL,2025-09-04,3082.92,1485.75,1597.17
UTK,2025-09-04,1978.33,738.38,1239.96
BHR,2025-09-04,6852.92,474.67,6378.25
GJT,2025-09-04,17958.25,9541.17,8417.08
BGL,2025-09-04,9224.33,4999.04,4225.29
SKM,2025-09-04,52.08,,52.08
HRN,2025-09-04,7394.25,1670.62,5723.62
DND,2025-09-04,369.75,,369.75
ACP,2025-09-04,152.29,,152.29
DNH,2025-09-04,937.79,,937.79
KRT,2025-09-04,9334.79,8331.67,1003.12
PU,2025-09-04,356.83,,356.83
TPA,2025-09-04,280.42,70.71,209.71
CHG,2025-09-04,208.46,,208.46
MGA,2025-09-04,239.5,112.83,126.67
NGD,2025-09-04,141.0,,141.0
HP,2025-09-05,1294.25,987.0,307.25
ODI,2025-09-05,5073.38,3260.0,1813.38
BGL,2025-09-05,9581.25,5498.0,4083.25
GOA,2025-09-05,486.21,,486.21
JAK,2025-09-05,1864.33,1014.25,850.08
NGD,2025-09-05,141.0,,141.0
GJT,2025-09-05,17198.5,10311.96,6886.54
KRT,2025-09-05,9873.12,8465.04,1760.79
SKM,2025-09-05,58.67,,58.67
MIP,2025-09-05,134.75,,134.75
HRN,2025-09-05,7681.88,1685.21,5996.67
UTK,2025-09-05,2008.5,750.25,1258.25
MZM,2025-09-05,75.54,,75.54
ASM,2025-09-05,2091.67,268.92,1822.75
PNB,2025-09-05,7544.83,3585.25,3959.58
TLG,2025-09-05,11814.25,6317.17,5497.08
TND,2025-09-05,16994.96,11106.12,5888.83
CTG,2025-09-05,4946.46,2065.25,2881.21
JHK,2025-09-05,1715.83,409.0,1306.83
KRL,2025-09-05,2743.62,1421.5,1322.12
PU,2025-09-05,393.62,,393.62
CHG,2025-09-05,225.83,,225.83
TPA,2025-09-05,282.21,68.79,213.42
RJ,2025-09-05,10195.75,6144.33,4051.42
MGA,2025-09-05,223.21,112.96,110.25
BHR,2025-09-05,7254.88,516.71,6738.17
UP,2025-09-05,19678.67,10882.96,8795.71
MHA,2025-09-05,20901.33,13700.71,7200.62
MPD,2025-09-05,9706.62,5064.04,4642.58
DNH,2025-09-05,940.12,,940.12
ACP,2025-09-05,155.88,,155.88
AP,2025-09-05,9989.67,7906.88,2082.79
DND,2025-09-05,369.42,,369.42
DL,2025-09-05,4797.83,237.21,4560.62
GOA,2025-09-06,494.75,,494.75
KRT,2025-09-06,9957.29,8419.38,1537.92
DNH,2025-09-06,930.22,,930.22
NGD,2025-09-06,141.0,,141.0
GJT,2025-09-06,15667.12,9766.38,5900.75
PU,2025-09-06,428.79,,428.79
DND,2025-09-06,362.08,,362.08
KRL,2025-09-06,2865.5,1487.88,1377.62
TND,2025-09-06,16212.17,9867.08,6345.08
CHG,2025-09-06,221.79,,221.79
UP,2025-09-06,21097.79,11543.29,9554.5
UTK,2025-09-06,1968.29,973.42,994.88
SKM,2025-09-06,48.96,,48.96
MGA,2025-09-06,171.21,84.79,86.42
BHR,2025-09-06,7333.17,543.96,6789.21
MIP,2025-09-06,142.25,,142.25
BGL,2025-09-06,9874.54,5582.5,4292.04
RJ,2025-09-06,9798.33,6113.12,3685.21
MZM,2025-09-06,81.88,,81.88
HRN,2025-09-06,7922.33,1778.33,6144.0
JHK,2025-09-06,1746.17,409.0,1337.17
MPD,2025-09-06,9985.79,5567.5,4418.29
ASM,2025-09-06,2126.5,273.58,1852.92
HP,2025-09-06,1155.62,1150.83,123.38
TPA,2025-09-06,279.83,66.0,213.83
CTG,2025-09-06,5153.29,2026.38,3126.92
AP,2025-09-06,10178.92,7735.58,2443.33
PNB,2025-09-06,7594.42,3557.62,4036.79
TLG,2025-09-06,11993.46,6378.88,5614.58
DL,2025-09-06,4922.3,236.13,4686.17
JAK,2025-09-06,1850.67,1034.42,816.25
ACP,2025-09-06,149.62,,149.62
ODI,2025-09-06,5311.62,3260.0,2051.62
MHA,2025-09-06,19951.71,13188.12,6763.58
UP,2025-09-07,20919.58,11282.92,9636.67
TPA,2025-09-07,212.08,56.58,155.5
PU,2025-09-07,387.83,,387.83
UTK,2025-09-07,1777.04,1022.71,754.33
CHG,2025-09-07,206.25,,206.25
BGL,2025-09-07,9531.5,5377.12,4154.38
NGD,2025-09-07,141.0,,141.0
MZM,2025-09-07,67.29,,67.29
ODI,2025-09-07,5720.0,3260.0,2460.0
CTG,2025-09-07,5189.17,2119.43,3158.04
TLG,2025-09-07,11558.04,6029.71,5528.33
PNB,2025-09-07,6892.83,3430.25,3462.58
BHR,2025-09-07,7102.83,510.71,6592.12
AP,2025-09-07,10167.29,7555.42,2611.88
MIP,2025-09-07,122.58,,122.58
ASM,2025-09-07,1966.43,272.04,1694.39
MPD,2025-09-07,9866.0,5534.58,4331.42
GJT,2025-09-07,14783.88,10310.46,4473.42
GOA,2025-09-07,441.79,,441.79
RJ,2025-09-07,8872.79,5842.96,3029.83
HRN,2025-09-07,7131.58,1661.88,5469.71
ACP,2025-09-07,142.0,,142.0
KRT,2025-09-07,9388.12,7828.21,1559.92
MHA,2025-09-07,19878.67,13092.12,6786.54
DNH,2025-09-07,893.38,,893.38
